排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
77,flutter_easy_refresh,xuelongqy/flutter_easy_refresh,xuelongqy,A flutter widget that provides pull-down refresh and pull-up load.,Dart,4024,660,88,2018-11-28T09:14:25Z,2025-09-11T19:43:42Z,https://github.com/xuelongqy/flutter_easy_refresh,https://xuelongqy.github.io/flutter_easy_refresh/,MIT License,391496,False,False
78,flutter_screenutil,OpenFlutter/flutter_screenutil,OpenFlutter,"Flutter screen adaptation, font adaptation, get screen information",Dart,4008,506,29,2018-09-20T16:09:28Z,2025-09-14T09:04:08Z,https://github.com/OpenFlutter/flutter_screenutil,https://pub.dartlang.org/packages/flutter_screenutil,Apache License 2.0,3913,False,False
79,namida,namidaco/namida,namidaco,"A Beautiful and Feature-rich Music & Video Player with Youtube Support, Built in Flutter",Dart,3952,223,123,2023-02-12T16:36:03Z,2025-09-14T19:37:28Z,https://github.com/namidaco/namida,,Other,91360,False,False
80,isar,isar/isar,isar,"Extremely fast, easy to use, and fully async NoSQL database for Flutter",Dart,3916,554,177,2020-06-10T23:49:33Z,2025-09-14T16:14:38Z,https://github.com/isar/isar,https://isar.dev,Apache License 2.0,37854,False,False
81,flutter-folio,gskinnerTeam/flutter-folio,gskinnerTeam,"A platform adaptive Flutter app for desktop, mobile and web.",Dart,3916,803,42,2021-03-02T20:58:54Z,2025-09-14T22:41:40Z,https://github.com/gskinnerTeam/flutter-folio,,MIT License,15348,False,False
82,aves,deckerst/aves,deckerst,"Aves is a gallery and metadata explorer app, built for Android with Flutter.",Dart,3903,144,141,2019-08-04T08:30:52Z,2025-09-14T20:52:15Z,https://github.com/deckerst/aves,,"BSD 3-Clause ""New"" or ""Revised"" License",384196,False,False
83,GitJournal,GitJournal/GitJournal,GitJournal,Mobile first Note Taking integrated with Git,Dart,3883,265,127,2019-01-10T11:27:18Z,2025-09-13T15:39:47Z,https://github.com/GitJournal/GitJournal,https://gitjournal.io,GNU Affero General Public License v3.0,12933,False,False
84,flutter-ui-nice,FlutterOpen/flutter-ui-nice,FlutterOpen,More than 130+ pages in this beautiful app and more than 45 developers has contributed to it.,Dart,3785,610,9,2018-12-22T18:47:49Z,2025-09-09T18:01:00Z,https://github.com/FlutterOpen/flutter-ui-nice,,,27967,False,False
85,fluro,lukepighetti/fluro,lukepighetti,"Fluro is a Flutter routing library that adds flexible routing options like wildcards, named parameters and clear route definitions.",Dart,3713,415,43,2017-04-25T07:23:44Z,2025-09-09T00:56:48Z,https://github.com/lukepighetti/fluro,https://pub.dev/packages/fluro,MIT License,1130,False,False
86,inKino,roughike/inKino,roughike,A multiplatform Dart movie app with 40% of code sharing between Flutter and the Web.,Dart,3668,707,28,2018-02-21T21:18:47Z,2025-09-14T20:04:57Z,https://github.com/roughike/inKino,https://inkino.app,Apache License 2.0,32460,False,False
87,flutter_inappwebview,pichillilorenzo/flutter_inappwebview,pichillilorenzo,"A Flutter plugin that allows you to add an inline webview, to use a headless webview, and to open an in-app browser window.",Dart,3597,1922,328,2018-09-14T00:21:29Z,2025-09-12T14:49:37Z,https://github.com/pichillilorenzo/flutter_inappwebview,https://inappwebview.dev,Apache License 2.0,12509,False,False
88,venera,venera-app/venera,venera-app,A comic app,Dart,3593,121,43,2024-09-29T08:15:57Z,2025-09-15T01:54:24Z,https://github.com/venera-app/venera,,GNU General Public License v3.0,6769,False,False
89,saber,saber-notes/saber,saber-notes,The cross-platform open-source app built for handwriting,Dart,3562,222,317,2022-07-22T03:39:01Z,2025-09-14T18:47:25Z,https://github.com/saber-notes/saber,https://saber.adil.hanney.org,GNU General Public License v3.0,261834,False,False
