排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
74,ChatGPT-Plugins-Collection,logankilpatrick/ChatGPT-Plugins-Collection,logankilpatrick,"An unofficial collection of Plugins for ChatGPT, in any programming language!",Julia,669,51,4,2023-04-02T13:14:39Z,2025-12-31T04:39:51Z,https://github.com/logankilpatrick/ChatGPT-Plugins-Collection,,MIT License,4340,False,False
75,LightGraphs.jl,sbromberger/LightGraphs.jl,sbromberger,An optimized graphs package for the Julia programming language,Julia,668,182,50,2015-01-15T19:44:43Z,2026-01-04T13:16:07Z,https://github.com/sbromberger/LightGraphs.jl,,Other,10110,False,True
76,Lux.jl,LuxDL/Lux.jl,LuxDL,Elegant and Performant Deep Learning,Julia,664,79,83,2022-03-21T04:53:14Z,2026-01-03T18:53:10Z,https://github.com/LuxDL/Lux.jl,https://lux.csail.mit.edu/,MIT License,351947,False,False
77,Unitful.jl,JuliaPhysics/Unitful.jl,JuliaPhysics,Physical quantities with arbitrary units,Julia,663,121,187,2016-02-12T18:56:40Z,2026-01-02T17:37:31Z,https://github.com/JuliaPhysics/Unitful.jl,http://juliaphysics.github.io/Unitful.jl/,Other,9850,False,False
78,BenchmarkTools.jl,JuliaCI/BenchmarkTools.jl,JuliaCI,A benchmarking framework for the Julia language,Julia,657,104,85,2016-02-23T20:54:02Z,2025-11-28T21:13:13Z,https://github.com/JuliaCI/BenchmarkTools.jl,,Other,1827,False,False
79,Tullio.jl,mcabbott/Tullio.jl,mcabbott,⅀,Julia,656,30,74,2019-06-23T16:45:22Z,2025-12-28T09:50:36Z,https://github.com/mcabbott/Tullio.jl,,MIT License,1000,False,False
80,Pkg.jl,JuliaLang/Pkg.jl,JuliaLang,Pkg - Package manager for the Julia programming language,Julia,649,286,481,2017-02-17T21:51:01Z,2025-12-20T14:14:21Z,https://github.com/JuliaLang/Pkg.jl,https://pkgdocs.julialang.org,Other,51551,False,False
81,ReinforcementLearning.jl,JuliaReinforcementLearning/ReinforcementLearning.jl,JuliaReinforcementLearning,A reinforcement learning package for Julia,Julia,645,107,25,2018-06-07T11:54:45Z,2025-12-25T11:46:50Z,https://github.com/JuliaReinforcementLearning/ReinforcementLearning.jl,https://juliareinforcementlearning.org,Other,20344,False,False
82,Trixi.jl,trixi-framework/Trixi.jl,trixi-framework,Trixi.jl: Adaptive high-order numerical simulations of conservation laws in Julia,Julia,645,139,364,2020-08-18T06:42:03Z,2026-01-03T16:24:13Z,https://github.com/trixi-framework/Trixi.jl,https://trixi-framework.github.io/TrixiDocumentation,MIT License,20407,False,False
83,ITensors.jl,ITensor/ITensors.jl,ITensor,A Julia library for efficient tensor computations and tensor network calculations. ITensors.jl is supported by the Simons Foundation's Flatiron Institute.,Julia,638,132,83,2019-07-19T18:12:05Z,2025-12-31T12:56:52Z,https://github.com/ITensor/ITensors.jl,https://itensor.org,Apache License 2.0,56397,False,False
